"SIZE"	"ES"	"NES"	"NOM P-VAL"	"FDR Q-VAL"	"FWER P-VAL"	"RANK AT MAX"	"LEADING EDGE"	"TERM"	"SOURCE"	"GOID"
16	-0.5609057	-1.3489326	0.13947369	0.15604892	1	1022	"tags=25%, list=7%, signal=27%"	"TRISTETRAPROLIN (TTP, ZFP36) BINDS AND DESTABILIZES MRNA"	"REACTOME"	"R-HSA-450513.2"
37	-0.56054974	-1.6577246	0.006451613	0.02187388	0.999	4408	"tags=49%, list=29%, signal=68%"	"TRNA CHARGING"	"HUMANCYC"	"TRNA-CHARGING-PWY"
15	-0.5599166	-1.3035933	0.16581632	0.18971401	1	4892	"tags=60%, list=32%, signal=88%"	"DNA CATABOLIC PROCESS, ENDONUCLEOLYTIC"	"GOBP"	"GO:0000737"
26	-0.5598305	-1.557194	0.019553073	0.047499172	1	4293	"tags=54%, list=28%, signal=75%"	"TRANSPORT OF RIBONUCLEOPROTEINS INTO THE HOST NUCLEUS"	"REACTOME DATABASE ID RELEASE 60"	"168271"
57	-0.5596563	-1.8077314	0.003984064	0.004540155	0.703	3746	"tags=54%, list=25%, signal=72%"	"ATP-DEPENDENT CHROMATIN REMODELING"	"GOBP"	"GO:0043044"
161	-0.5596129	-2.0955598	0	6.384669e-05	0.008	2530	"tags=35%, list=17%, signal=41%"	"REGULATION OF VIRAL PROCESS"	"GOBP"	"GO:0050792"
44	-0.55937856	-1.6621392	0.0036231885	0.021170087	0.999	4408	"tags=50%, list=29%, signal=70%"	"TRNA AMINOACYLATION FOR PROTEIN TRANSLATION"	"GOBP"	"GO:0006418"
43	-0.55934024	-1.6826087	0.0035842294	0.01761313	0.998	3079	"tags=47%, list=20%, signal=58%"	"PLK1 SIGNALING EVENTS"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"PLK1 SIGNALING EVENTS"
20	-0.5592232	-1.4002777	0.07438017	0.1218145	1	2135	"tags=50%, list=14%, signal=58%"	"NEGATIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY"	"GOBP"	"GO:0002704"
16	-0.55793786	-1.305452	0.14354067	0.18814974	1	2956	"tags=44%, list=19%, signal=54%"	"BIOCARTA_IL10_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_IL10_PATHWAY"
19	-0.55789745	-1.4150652	0.09921671	0.1133954	1	5134	"tags=58%, list=34%, signal=87%"	"DNA CATABOLIC PROCESS"	"GOBP"	"GO:0006308"
35	-0.55731124	-1.6535717	0.006993007	0.022704922	0.999	5059	"tags=71%, list=33%, signal=107%"	"PRESYNAPTIC PHASE OF HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE"	"REACTOME DATABASE ID RELEASE 60"	"5693616"
29	-0.55676484	-1.5002712	0.020057306	0.07018267	1	3782	"tags=45%, list=25%, signal=60%"	"TRANSCRIPTION ELONGATION FROM RNA POLYMERASE I PROMOTER"	"GOBP"	"GO:0006362"
21	-0.5565649	-1.4633607	0.05263158	0.08831946	1	4217	"tags=48%, list=28%, signal=66%"	"MATURATION OF LSU-RRNA"	"GOBP"	"GO:0000470"
43	-0.5555981	-1.6908351	0.0033557047	0.016461754	0.998	3885	"tags=44%, list=26%, signal=59%"	"MRNA 3'-END PROCESSING"	"REACTOME DATABASE ID RELEASE 60"	"72187"
43	-0.5555981	-1.6807905	0.0034013605	0.017849378	0.998	3885	"tags=44%, list=26%, signal=59%"	"POST-ELONGATION PROCESSING OF INTRON-CONTAINING PRE-MRNA"	"REACTOME DATABASE ID RELEASE 60"	"112296"
32	-0.5554547	-1.6015571	0.019417476	0.03483413	1	4293	"tags=56%, list=28%, signal=78%"	"TRNA TRANSPORT"	"GOBP"	"GO:0051031"
78	-0.55495024	-1.8918937	0	0.0014088623	0.269	4440	"tags=59%, list=29%, signal=83%"	"PROCESSING OF DNA DOUBLE-STRAND BREAK ENDS"	"REACTOME"	"R-HSA-5693607.1"
17	-0.5546253	-1.3372809	0.12919897	0.1637675	1	3557	"tags=53%, list=23%, signal=69%"	"PORPHYRIN-CONTAINING COMPOUND BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0006779"
29	-0.554334	-1.5388848	0.016722407	0.053911805	1	3843	"tags=52%, list=25%, signal=69%"	"REGULATION OF B CELL PROLIFERATION"	"GOBP"	"GO:0030888"
20	-0.55429137	-1.4148655	0.08356546	0.11342017	1	2881	"tags=35%, list=19%, signal=43%"	"APOPTOTIC NUCLEAR CHANGES"	"GOBP"	"GO:0030262"
16	-0.5540256	-1.3303297	0.13202934	0.16764612	1	2970	"tags=38%, list=20%, signal=47%"	"SOMATIC DIVERSIFICATION OF IMMUNOGLOBULINS"	"GOBP"	"GO:0016445"
122	-0.55391103	-1.9954457	0	0.00026693655	0.043	2988	"tags=43%, list=20%, signal=53%"	"C-TYPE LECTIN RECEPTORS (CLRS)"	"REACTOME DATABASE ID RELEASE 60"	"5621481"
22	-0.5538394	-1.437241	0.0787172	0.10111584	1	3875	"tags=55%, list=25%, signal=73%"	"RIP-MEDIATED NFKB ACTIVATION VIA ZBP1"	"REACTOME"	"R-HSA-1810476.1"
63	-0.5535907	-1.827143	0	0.003481771	0.589	4293	"tags=51%, list=28%, signal=70%"	"TRANSPORT OF MATURE TRANSCRIPT TO CYTOPLASM"	"REACTOME"	"R-HSA-72202.2"
165	-0.55314153	-2.121108	0	4.205342e-05	0.005	3687	"tags=55%, list=24%, signal=71%"	"NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS"	"GOBP"	"GO:0009141"
80	-0.553035	-1.885994	0	0.0015184025	0.289	3782	"tags=44%, list=25%, signal=58%"	"NEGATIVE EPIGENETIC REGULATION OF RRNA EXPRESSION"	"REACTOME DATABASE ID RELEASE 60"	"5250941"
21	-0.55300474	-1.3817378	0.09695291	0.1336989	1	4190	"tags=48%, list=28%, signal=66%"	"BIOCARTA_MITOCHONDRIA_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_MITOCHONDRIA_PATHWAY"
16	-0.552587	-1.333852	0.11369509	0.16545992	1	2195	"tags=44%, list=14%, signal=51%"	"DENDRITIC CELL DIFFERENTIATION"	"GOBP"	"GO:0097028"
19	-0.5522326	-1.3906002	0.09859155	0.1275856	1	3843	"tags=53%, list=25%, signal=70%"	"POSITIVE REGULATION OF B CELL PROLIFERATION"	"GOBP"	"GO:0030890"
50	-0.55218554	-1.7240531	0	0.011815332	0.98	1942	"tags=36%, list=13%, signal=41%"	"DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS"
30	-0.5517242	-1.5349094	0.025157232	0.055511497	1	2555	"tags=53%, list=17%, signal=64%"	"DETOXIFICATION OF REACTIVE OXYGEN SPECIES"	"REACTOME"	"R-HSA-3299685.5"
64	-0.5516614	-1.7935722	0	0.005469606	0.774	4384	"tags=45%, list=29%, signal=63%"	"PROTEIN SUMOYLATION"	"GOBP"	"GO:0016925"
25	-0.55137926	-1.450257	0.0625	0.094716765	1	3875	"tags=48%, list=25%, signal=64%"	"TRAF6 MEDIATED NF-KB ACTIVATION"	"REACTOME"	"R-HSA-933542.1"
29	-0.55120236	-1.54562	0.024539877	0.051670946	1	4293	"tags=52%, list=28%, signal=72%"	"TRANSPORT OF THE SLBP DEPENDANT MATURE MRNA"	"REACTOME DATABASE ID RELEASE 60"	"159230"
28	-0.5510982	-1.522138	0.027777778	0.060552664	1	3346	"tags=39%, list=22%, signal=50%"	"ST_TUMOR_NECROSIS_FACTOR_PATHWAY"	"MSIGDB_C2"	"ST_TUMOR_NECROSIS_FACTOR_PATHWAY"
21	-0.550712	-1.4139984	0.08290155	0.11360245	1	5369	"tags=57%, list=35%, signal=88%"	"TELOMERE CAPPING"	"GOBP"	"GO:0016233"
75	-0.55070174	-1.854547	0	0.0024298995	0.448	4339	"tags=55%, list=29%, signal=76%"	"G2 M DNA DAMAGE CHECKPOINT"	"REACTOME DATABASE ID RELEASE 60"	"69473"
190	-0.5506906	-2.0907464	0	6.316384e-05	0.008	2460	"tags=41%, list=16%, signal=48%"	"HALLMARK_G2M_CHECKPOINT"	"MSIGDB_C2"	"HALLMARK_G2M_CHECKPOINT"
15	-0.5503534	-1.2596242	0.17902814	0.22771984	1	3080	"tags=47%, list=20%, signal=58%"	"MRNA DECAY BY 3' TO 5' EXORIBONUCLEASE"	"REACTOME DATABASE ID RELEASE 60"	"429958"
45	-0.5498944	-1.7247614	0	0.011803739	0.98	3071	"tags=27%, list=20%, signal=33%"	"PROTEIN MONOUBIQUITINATION"	"GOBP"	"GO:0006513"
34	-0.54964095	-1.5940466	0.0033898305	0.036935974	1	3338	"tags=41%, list=22%, signal=53%"	"NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, EXONUCLEOLYTIC"	"GOBP"	"GO:0000291"
168	-0.54938215	-2.1125245	0	5.7805802e-05	0.007	3379	"tags=43%, list=22%, signal=54%"	"MITOTIC G2-G2 M PHASES"	"REACTOME DATABASE ID RELEASE 60"	"453274"
191	-0.54926807	-2.1364589	0	2.5872847e-05	0.003	4515	"tags=53%, list=30%, signal=74%"	"RRNA PROCESSING"	"REACTOME"	"R-HSA-72312.3"
34	-0.5489596	-1.5811563	0.015673982	0.04054765	1	5479	"tags=71%, list=36%, signal=110%"	"DNA METHYLATION"	"REACTOME DATABASE ID RELEASE 60"	"5334118"
26	-0.54890275	-1.4662194	0.056657225	0.08679653	1	1384	"tags=31%, list=9%, signal=34%"	"NUCLEOSIDE BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0009163"
18	-0.5488657	-1.3448128	0.11025641	0.15857174	1	2951	"tags=33%, list=19%, signal=41%"	"REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR"	"GOBP"	"GO:1902253"
24	-0.54831177	-1.4734778	0.036827195	0.08320305	1	2327	"tags=42%, list=15%, signal=49%"	"REGULATION OF MAST CELL ACTIVATION"	"GOBP"	"GO:0033003"
30	-0.5483025	-1.5677004	0.028571429	0.04405287	1	3782	"tags=43%, list=25%, signal=58%"	"RNA POLYMERASE I PROMOTER ESCAPE"	"REACTOME"	"R-HSA-73772.3"
166	-0.54798365	-2.1125007	0	5.7482863e-05	0.007	3379	"tags=43%, list=22%, signal=54%"	"G2 M TRANSITION"	"REACTOME"	"R-HSA-69275.4"
54	-0.5477656	-1.751264	0.004115226	0.008726711	0.938	5973	"tags=76%, list=39%, signal=125%"	"MEIOTIC RECOMBINATION"	"REACTOME DATABASE ID RELEASE 60"	"912446"
27	-0.54714423	-1.4566307	0.049853373	0.091612116	1	1384	"tags=30%, list=9%, signal=33%"	"GLYCOSYL COMPOUND BIOSYNTHETIC PROCESS"	"GOBP"	"GO:1901659"
22	-0.54706717	-1.4223884	0.064599484	0.10953558	1	3037	"tags=32%, list=20%, signal=40%"	"QUINONE METABOLIC PROCESS"	"GOBP"	"GO:1901661"
61	-0.5465995	-1.7919463	0	0.0055952384	0.787	3782	"tags=46%, list=25%, signal=61%"	"RNA POLYMERASE I CHAIN ELONGATION"	"REACTOME"	"R-HSA-73777.3"
26	-0.5463195	-1.4844902	0.029411765	0.07798517	1	3546	"tags=38%, list=23%, signal=50%"	"GLUCONEOGENESIS"	"REACTOME"	"R-HSA-70263.1"
101	-0.5461536	-1.9472842	0	0.000632833	0.113	3319	"tags=43%, list=22%, signal=54%"	"CHROMATIN ASSEMBLY OR DISASSEMBLY"	"GOBP"	"GO:0006333"
85	-0.54601693	-1.8829484	0	0.0015806416	0.301	2167	"tags=34%, list=14%, signal=40%"	"REGULATION OF LEUKOCYTE MEDIATED IMMUNITY"	"GOBP"	"GO:0002703"
22	-0.5456022	-1.4737436	0.06051873	0.0832056	1	2327	"tags=32%, list=15%, signal=38%"	"POSITIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS"	"GOBP"	"GO:0060760"
38	-0.54552996	-1.6369816	0.012903226	0.02637634	1	4260	"tags=47%, list=28%, signal=66%"	"SPLICEOSOMAL COMPLEX ASSEMBLY"	"GOBP"	"GO:0000245"
22	-0.54516345	-1.4288023	0.050147492	0.105699286	1	932	"tags=23%, list=6%, signal=24%"	"REGULATION OF VIRAL ENTRY INTO HOST CELL"	"GOBP"	"GO:0046596"
45	-0.54501015	-1.7014891	0.003164557	0.014765728	0.993	3800	"tags=40%, list=25%, signal=53%"	"RIBOSOME ASSEMBLY"	"GOBP"	"GO:0042255"
142	-0.54477924	-2.0776258	0	6.996321e-05	0.009	3028	"tags=56%, list=20%, signal=70%"	"PROTEIN COMPLEX DISASSEMBLY"	"GOBP"	"GO:0043241"
25	-0.5447322	-1.4590995	0.042134833	0.09056865	1	2331	"tags=32%, list=15%, signal=38%"	"SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS"	"HUMANCYC"	"PWY66-5"
32	-0.5445058	-1.5537448	0.0030959751	0.048452985	1	3338	"tags=41%, list=22%, signal=52%"	"EXONUCLEOLYTIC NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS INVOLVED IN DEADENYLATION-DEPENDENT DECAY"	"GOBP"	"GO:0043928"
21	-0.54436636	-1.4138124	0.07520892	0.113628075	1	5369	"tags=62%, list=35%, signal=96%"	"CHROMATIN SILENCING AT RDNA"	"GOBP"	"GO:0000183"
179	-0.54428005	-2.0755773	0	6.923442e-05	0.009	3577	"tags=49%, list=24%, signal=64%"	"NUCLEAR CHROMOSOME SEGREGATION"	"GOBP"	"GO:0098813"
17	-0.5442733	-1.3361137	0.102870815	0.16459888	1	5021	"tags=71%, list=33%, signal=105%"	"METHIONINE METABOLIC PROCESS"	"GOBP"	"GO:0006555"
47	-0.5441629	-1.6953765	0.003816794	0.01566437	0.996	5940	"tags=74%, list=39%, signal=122%"	"TRNA MODIFICATION"	"GOBP"	"GO:0006400"
25	-0.5441449	-1.4697723	0.04775281	0.08479518	1	4701	"tags=60%, list=31%, signal=87%"	"C-MYC PATHWAY"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"C-MYC PATHWAY"
77	-0.54412365	-1.8174537	0	0.0040261447	0.648	3782	"tags=43%, list=25%, signal=57%"	"NORC NEGATIVELY REGULATES RRNA EXPRESSION"	"REACTOME"	"R-HSA-427413.1"
22	-0.5440245	-1.4154725	0.052910052	0.11319201	1	1994	"tags=32%, list=13%, signal=37%"	"CHOLESTEROL BIOSYNTHESIS"	"REACTOME"	"R-HSA-191273.4"
64	-0.5439766	-1.8385911	0	0.0029960154	0.527	3582	"tags=39%, list=24%, signal=51%"	"SNRNA TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER"	"GOBP"	"GO:0042795"
64	-0.5439766	-1.765657	0	0.0076264953	0.897	3582	"tags=39%, list=24%, signal=51%"	"SNRNA TRANSCRIPTION"	"GOBP"	"GO:0009301"
20	-0.54342026	-1.4006275	0.08222812	0.121794574	1	3885	"tags=40%, list=26%, signal=54%"	"POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, ELONGATION"	"GOBP"	"GO:0032786"
68	-0.5431177	-1.81106	0	0.004371894	0.685	3582	"tags=40%, list=24%, signal=52%"	"RNA POLYMERASE II TRANSCRIBES SNRNA GENES"	"REACTOME DATABASE ID RELEASE 60"	"6807505"
125	-0.5425714	-1.9438218	0	0.00068698835	0.121	3319	"tags=48%, list=22%, signal=61%"	"PROTEIN-DNA COMPLEX ASSEMBLY"	"GOBP"	"GO:0065004"
61	-0.5416847	-1.7599661	0	0.007904888	0.914	3762	"tags=44%, list=25%, signal=59%"	"B-WICH COMPLEX POSITIVELY REGULATES RRNA EXPRESSION"	"REACTOME DATABASE ID RELEASE 60"	"5250924"
17	-0.54160404	-1.2971376	0.1509901	0.19514343	1	1022	"tags=24%, list=7%, signal=25%"	"BUTYRATE RESPONSE FACTOR 1 (BRF1) BINDS AND DESTABILIZES MRNA"	"REACTOME"	"R-HSA-450385.2"
183	-0.5415541	-2.0825768	0	6.282786e-05	0.008	4515	"tags=52%, list=30%, signal=73%"	"RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL"	"REACTOME DATABASE ID RELEASE 60"	"8868773"
17	-0.5413753	-1.2843634	0.15776698	0.20618534	1	4736	"tags=53%, list=31%, signal=77%"	"ACTIVATION OF IRF3 IRF7 MEDIATED BY TBK1 IKK EPSILON"	"REACTOME"	"R-HSA-936964.2"
23	-0.5413244	-1.4135519	0.07317073	0.113681294	1	3332	"tags=61%, list=22%, signal=78%"	"DEFENSE RESPONSE TO GRAM-POSITIVE BACTERIUM"	"GOBP"	"GO:0050830"
31	-0.5413116	-1.5695285	0.016891891	0.043507896	1	3885	"tags=35%, list=26%, signal=48%"	"REGULATION OF DNA-TEMPLATED TRANSCRIPTION, ELONGATION"	"GOBP"	"GO:0032784"
29	-0.5409358	-1.5052899	0.024539877	0.06796965	1	2172	"tags=31%, list=14%, signal=36%"	"REGULATION OF PROTEIN INSERTION INTO MITOCHONDRIAL MEMBRANE INVOLVED IN APOPTOTIC SIGNALING PATHWAY"	"GOBP"	"GO:1900739"
29	-0.5409358	-1.4455271	0.048543688	0.09700885	1	2172	"tags=31%, list=14%, signal=36%"	"POSITIVE REGULATION OF PROTEIN INSERTION INTO MITOCHONDRIAL MEMBRANE INVOLVED IN APOPTOTIC SIGNALING PATHWAY"	"GOBP"	"GO:1900740"
52	-0.54069257	-1.7342242	0	0.010611926	0.972	2892	"tags=38%, list=19%, signal=47%"	"FORMATION OF TC-NER PRE-INCISION COMPLEX"	"REACTOME DATABASE ID RELEASE 60"	"6781823"
24	-0.5401845	-1.4558964	0.04601227	0.09180393	1	3843	"tags=63%, list=25%, signal=83%"	"B CELL RECEPTOR SIGNALING PATHWAY"	"GOBP"	"GO:0050853"
82	-0.5394187	-1.8328015	0	0.0032055292	0.559	4067	"tags=46%, list=27%, signal=63%"	"RNA 3'-END PROCESSING"	"GOBP"	"GO:0031123"
116	-0.5386979	-1.9771	0	0.00032887424	0.057	3642	"tags=47%, list=24%, signal=62%"	"MITOTIC NUCLEAR DIVISION"	"GOBP"	"GO:0140014"
20	-0.538399	-1.3676832	0.10541311	0.14283063	1	2140	"tags=40%, list=14%, signal=46%"	"POSITIVE REGULATION OF INTERLEUKIN-12 PRODUCTION"	"GOBP"	"GO:0032735"
56	-0.5382918	-1.747968	0	0.009106293	0.945	4946	"tags=57%, list=33%, signal=84%"	"RECOMBINATIONAL REPAIR"	"GOBP"	"GO:0000725"
56	-0.5382918	-1.7187706	0	0.012472489	0.985	4946	"tags=57%, list=33%, signal=84%"	"DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION"	"GOBP"	"GO:0000724"
50	-0.5381862	-1.6707517	0.010309278	0.019621586	0.999	1942	"tags=36%, list=13%, signal=41%"	"PID_CD8_TCR_DOWNSTREAM_PATHWAY"	"MSIGDB_C2"	"PID_CD8_TCR_DOWNSTREAM_PATHWAY"
93	-0.5381433	-1.8504368	0	0.0025728145	0.471	3337	"tags=46%, list=22%, signal=59%"	"ABC-FAMILY PROTEINS MEDIATED TRANSPORT"	"REACTOME DATABASE ID RELEASE 60"	"382556"
130	-0.53776175	-1.9979912	0	0.00026396927	0.042	3792	"tags=45%, list=25%, signal=60%"	"DOUBLE-STRAND BREAK REPAIR"	"GOBP"	"GO:0006302"
141	-0.5376519	-1.9858934	0	0.0002851022	0.048	3658	"tags=50%, list=24%, signal=65%"	"HALLMARK_DNA_REPAIR"	"MSIGDB_C2"	"HALLMARK_DNA_REPAIR"
19	-0.5374757	-1.3570695	0.10178117	0.15096536	1	2310	"tags=32%, list=15%, signal=37%"	"ACTIVATED TAK1 MEDIATES P38 MAPK ACTIVATION"	"REACTOME DATABASE ID RELEASE 60"	"450302"
98	-0.5374358	-1.8845861	0	0.0015630673	0.298	4118	"tags=49%, list=27%, signal=67%"	"MITOCHONDRIAL MEMBRANE ORGANIZATION"	"GOBP"	"GO:0007006"
164	-0.537138	-2.0195248	0	0.00018129402	0.027	3066	"tags=48%, list=20%, signal=59%"	"NUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS"	"GOBP"	"GO:0009123"
15	-0.5370148	-1.2472305	0.19201995	0.24015231	1	1981	"tags=33%, list=13%, signal=38%"	"MITOCHONDRIAL GENOME MAINTENANCE"	"GOBP"	"GO:0000002"
109	-0.536666	-1.9582891	0	0.0005292365	0.092	4550	"tags=52%, list=30%, signal=74%"	"NUCLEOTIDE EXCISION REPAIR"	"REACTOME DATABASE ID RELEASE 60"	"5696398"
21	-0.53637147	-1.4176365	0.06451613	0.11231698	1	4617	"tags=48%, list=30%, signal=68%"	"RIBOSOMAL LARGE SUBUNIT ASSEMBLY"	"GOBP"	"GO:0000027"
17	-0.5363138	-1.2856376	0.15608466	0.20506573	1	1888	"tags=29%, list=12%, signal=34%"	"BIOCARTA_TNFR2_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_TNFR2_PATHWAY"
25	-0.53623617	-1.434299	0.051829267	0.10268223	1	3875	"tags=52%, list=25%, signal=70%"	"ZBP1(DAI) MEDIATED INDUCTION OF TYPE I IFNS"	"REACTOME DATABASE ID RELEASE 60"	"1606322"
24	-0.5356133	-1.4084737	0.07317073	0.1167995	1	3808	"tags=42%, list=25%, signal=55%"	"TRANSCRIPTION FROM RNA POLYMERASE III PROMOTER"	"GOBP"	"GO:0006383"
21	-0.5354804	-1.3659607	0.11494253	0.14404806	1	1384	"tags=38%, list=9%, signal=42%"	"PYRIMIDINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0072528"
22	-0.5354038	-1.4198011	0.057692308	0.11096673	1	3392	"tags=50%, list=22%, signal=64%"	"PID_NFKAPPAB_CANONICAL_PATHWAY"	"MSIGDB_C2"	"PID_NFKAPPAB_CANONICAL_PATHWAY"
23	-0.53484833	-1.4119596	0.06628242	0.11458726	1	603	"tags=26%, list=4%, signal=27%"	"REGULATION OF ACTIVATED T CELL PROLIFERATION"	"GOBP"	"GO:0046006"
35	-0.53476804	-1.5448879	0.024242423	0.051822748	1	3029	"tags=46%, list=20%, signal=57%"	"POSITIVE REGULATION OF INTERFERON-GAMMA PRODUCTION"	"GOBP"	"GO:0032729"
23	-0.53416723	-1.4071814	0.07022472	0.11743804	1	554	"tags=17%, list=4%, signal=18%"	"ATF4 ACTIVATES GENES"	"REACTOME DATABASE ID RELEASE 60"	"380994"
16	-0.5340428	-1.2662427	0.16363636	0.22198644	1	2664	"tags=31%, list=18%, signal=38%"	"POSITIVE REGULATION OF TELOMERE CAPPING"	"GOBP"	"GO:1904355"
105	-0.5338105	-1.9494491	0	0.000618608	0.11	3202	"tags=38%, list=21%, signal=48%"	"NUCLEOTIDE-EXCISION REPAIR"	"GOBP"	"GO:0006289"
175	-0.53359175	-2.0269935	0	0.00014298366	0.021	4515	"tags=51%, list=30%, signal=71%"	"MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL"	"REACTOME DATABASE ID RELEASE 60"	"6791226"
40	-0.53344226	-1.6058937	0.0033557047	0.033726387	1	4293	"tags=48%, list=28%, signal=66%"	"SUMOYLATION OF RNA BINDING PROTEINS"	"REACTOME DATABASE ID RELEASE 60"	"4570464"
163	-0.53339154	-2.0108175	0	0.00023565203	0.036	3066	"tags=47%, list=20%, signal=59%"	"RIBONUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS"	"GOBP"	"GO:0009161"
27	-0.5332065	-1.4901159	0.03880597	0.075328395	1	5068	"tags=59%, list=33%, signal=89%"	"DNA-DEPENDENT DNA REPLICATION MAINTENANCE OF FIDELITY"	"GOBP"	"GO:0045005"
58	-0.53259915	-1.7291846	0	0.011192466	0.977	4060	"tags=48%, list=27%, signal=66%"	"NON-RECOMBINATIONAL REPAIR"	"GOBP"	"GO:0000726"
28	-0.5324712	-1.4533051	0.053521127	0.093271434	1	4293	"tags=50%, list=28%, signal=70%"	"TRANSPORT OF THE SLBP INDEPENDENT MATURE MRNA"	"REACTOME DATABASE ID RELEASE 60"	"159227"
30	-0.5322052	-1.4775558	0.037383176	0.08119051	1	4293	"tags=57%, list=28%, signal=79%"	"NUCLEAR PORE COMPLEX (NPC) DISASSEMBLY"	"REACTOME DATABASE ID RELEASE 60"	"3301854"
18	-0.53204656	-1.3221495	0.12664908	0.17495082	1	2940	"tags=39%, list=19%, signal=48%"	"PRODUCTION OF SMALL RNA INVOLVED IN GENE SILENCING BY RNA"	"GOBP"	"GO:0070918"
18	-0.53204656	-1.3012314	0.13972603	0.19124061	1	2940	"tags=39%, list=19%, signal=48%"	"DSRNA FRAGMENTATION"	"GOBP"	"GO:0031050"
153	-0.5319367	-2.0393476	0	0.0001266411	0.018	2310	"tags=35%, list=15%, signal=41%"	"POSITIVE REGULATION OF PROTEIN UBIQUITINATION"	"GOBP"	"GO:0031398"
63	-0.5317818	-1.7447586	0	0.009418666	0.951	3782	"tags=40%, list=25%, signal=53%"	"TRANSCRIPTION OF THE HIV GENOME"	"REACTOME"	"R-HSA-167172.2"
68	-0.5314981	-1.7419679	0	0.009756736	0.956	1471	"tags=26%, list=10%, signal=29%"	"NUCLEOSIDE METABOLIC PROCESS"	"GOBP"	"GO:0009116"
71	-0.53144705	-1.7618682	0	0.007858737	0.91	3160	"tags=38%, list=21%, signal=48%"	"REGULATION OF RESPONSE TO BIOTIC STIMULUS"	"GOBP"	"GO:0002831"
15	-0.53115165	-1.2646718	0.15815085	0.2228476	1	2067	"tags=27%, list=14%, signal=31%"	"POSITIVE REGULATION OF MEMBRANE PERMEABILITY"	"GOBP"	"GO:1905710"
18	-0.53111476	-1.3341504	0.13032581	0.16548422	1	2746	"tags=39%, list=18%, signal=47%"	"HISTONE PHOSPHORYLATION"	"GOBP"	"GO:0016572"
55	-0.5309251	-1.702709	0.004048583	0.014626877	0.993	1691	"tags=27%, list=11%, signal=31%"	"DNA MODIFICATION"	"GOBP"	"GO:0006304"
24	-0.53080595	-1.4144644	0.05775076	0.113482654	1	1920	"tags=29%, list=13%, signal=33%"	"BIOCARTA_G2_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_G2_PATHWAY"
68	-0.5307617	-1.7568625	0	0.008207419	0.92	4440	"tags=44%, list=29%, signal=62%"	"PROTEIN UBIQUITINATION"	"REACTOME DATABASE ID RELEASE 60"	"8852135"
84	-0.5306105	-1.8260254	0	0.0035394807	0.599	4550	"tags=54%, list=30%, signal=76%"	"GLOBAL GENOME NUCLEOTIDE EXCISION REPAIR (GG-NER)"	"REACTOME DATABASE ID RELEASE 60"	"5696399"
15	-0.530484	-1.2751966	0.15724815	0.21449246	1	3749	"tags=47%, list=25%, signal=62%"	"CENTRIOLE REPLICATION"	"GOBP"	"GO:0007099"
24	-0.5304172	-1.4056152	0.06685237	0.11857887	1	4701	"tags=58%, list=31%, signal=84%"	"PID_MYC_PATHWAY"	"MSIGDB_C2"	"PID_MYC_PATHWAY"
27	-0.5300822	-1.4620507	0.032786883	0.088818066	1	5618	"tags=70%, list=37%, signal=111%"	"'DE NOVO' PROTEIN FOLDING"	"GOBP"	"GO:0006458"
25	-0.5300266	-1.4495938	0.049535602	0.095046304	1	3640	"tags=64%, list=24%, signal=84%"	"INTERCONVERSION OF NUCLEOTIDE DI- AND TRIPHOSPHATES"	"REACTOME"	"R-HSA-499943.5"
40	-0.52992606	-1.5899298	0.010948905	0.03808082	1	953	"tags=25%, list=6%, signal=27%"	"MITOTIC NUCLEAR ENVELOPE DISASSEMBLY"	"GOBP"	"GO:0007077"
